open,high,low,close,tick_volume,year,month,day
7982.08,8132.2,7853.8,8057.84,1762595,2019,9,27
7925.91,8354.97,7692.67,8238.35,1881063,2019,9,30
8156.14,8515.02,8154.38,8378.03,1762257,2019,10,1
8315.46,8418.96,8169.41,8229.94,1249599,2019,10,2
8228.25,8411.9,8042.42,8141.5,1154558,2019,10,3
8131.42,8292.16,7986.89,8163.77,1162966,2019,10,4
7836.18,8302.44,7759.25,8206.46,1575614,2019,10,7
8141.69,8338.28,8097.98,8125.75,1216073,2019,10,8
8046.32,8703.36,8043.06,8582.75,1401110,2019,10,9
8502.48,8657.82,8453.02,8572.25,1229108,2019,10,10
8597.16,8806.94,8267.81,8335.82,1580750,2019,10,11
8166.31,8394.83,8136.29,8339.08,954861,2019,10,14
8274.55,8401.58,8050.12,8139.84,1053868,2019,10,15
8055.68,8174.32,7903.19,7983.57,1077362,2019,10,16
7907.02,8123.59,7905.96,8042.05,970361,2019,10,17
8015.82,8118.1,7786.1,7943.1,1202738,2019,10,18
8193.13,8341.01,8138.54,8201.06,883490,2019,10,21
8182.41,8306.55,8026.05,8126.57,952114,2019,10,22
8091.35,8118.08,7250.42,7495.51,1589451,2019,10,23
7479.28,7510.08,7348.98,7455.01,1199762,2019,10,24
7378.34,8763.58,7367.45,8576.59,2121386,2019,10,25
9523.48,9932.6,9261.6,9455.1,2871292,2019,10,28
9461.92,9544.44,9057.49,9445.1,2332527,2019,10,29
9445.1,9465.89,8969.6,9185.1,2231497,2019,10,30
9161.1,9392.8,8943.6,9168.1,1986084,2019,10,31
9089.01,9287.1,8976.29,9207.6,2073112,2019,11,1
9169.6,9552.6,9102.77,9439.1,1511245,2019,11,4
9419.1,9477.6,9109.6,9348.6,1721701,2019,11,5
9272.89,9438.6,9243.6,9314.6,1337255,2019,11,6
9314.6,9371.6,9066.6,9206.1,1254467,2019,11,7
9164.64,9248.1,8633.6,8859.1,1762024,2019,11,8
9048.6,9088.1,8552.6,8731.6,1466858,2019,11,11
8731.6,8855.1,8542.1,8758.6,1310078,2019,11,12
8765.1,8826.1,8695.6,8749.6,907067,2019,11,13
8747.35,8787.6,8543.6,8647.1,1057129,2019,11,14
8646.1,8766.6,8318.1,8449.1,1310186,2019,11,15
8471.45,8549.6,8001.1,8212.1,1232106,2019,11,18
8212.1,8215.1,7959.1,8103.1,1156447,2019,11,19
8110.85,8196.6,8029.6,8082.1,964118,2019,11,20
8023.41,8115.6,7331.6,7598.1,1346587,2019,11,21
7574.91,7689.6,6752.6,7333.1,2652768,2019,11,22
7029.6,7356.41,6518.6,7219.1,2723403,2019,11,25
7217.85,7337.6,7006.6,7113.1,1857141,2019,11,26
7091.6,7669.1,6847.16,7543.1,2031983,2019,11,27
7448.83,7656.1,7401.1,7560.6,1567761,2019,11,28
7491.31,7870.6,7345.1,7705.6,1809391,2019,11,29
7404.29,7449.44,7148.36,7311.71,1675385,2019,12,2
7232.26,7409.47,7211.47,7327.36,1116527,2019,12,3
7331.06,7730.11,7076.74,7179.22,1905842,2019,12,4
7174.4,7487.76,7139.3,7375.65,1881708,2019,12,5
7365.27,7599.88,7298.95,7464.64,1507267,2019,12,6
7535.73,7637.1,7263.93,7361.32,1241360,2019,12,9
7361.32,7401.63,7147.72,7217.69,1130571,2019,12,10
7208.79,7265.89,7121.95,7184.1,783810,2019,12,11
7118.7,7289.1,7048.1,7193.35,1053516,2019,12,12
7200.6,7299.6,7171.35,7238.6,645584,2019,12,13
7041.06,7138.6,6791.2,6870.04,965435,2019,12,16
6858.79,6934.54,6569.29,6614.29,1101524,2019,12,17
6613.04,7215.54,6391.04,7127.54,1926144,2019,12,18
7133.54,7427.29,7022.93,7151.79,2126507,2019,12,19
7073.4,7217.79,7070.04,7195.79,1116658,2019,12,20
7392.79,7687.79,7280.79,7318.29,1798458,2019,12,23
7307.79,7424.79,7148.29,7192.29,1292181,2019,12,24
7181.29,7428.29,7160.79,7187.79,1235098,2019,12,26
7177.29,7251.29,7035.29,7217.29,1188958,2019,12,27
7383.79,7423.79,7191.29,7241.79,1026886,2019,12,30
7170.53,7297.79,7109.29,7140.79,833784,2019,12,31
7128.58,7207.29,6872.91,6959.04,1015741,2020,1,2
6952.54,7402.89,6851.79,7266.18,1519097,2020,1,3
7369.01,7606.54,7294.41,7569.66,1168074,2020,1,6
7571.56,8191.51,7486.63,8021.64,1949623,2020,1,7
8058.93,8452.4,7861.95,8001.19,2623793,2020,1,8
7918.01,8111.72,7732.29,7784.79,1885425,2020,1,9
7787.29,8132.79,7662.29,8057.29,2098801,2020,1,10
8098.29,8192.79,8037.29,8127.29,925368,2020,1,13
8134.29,8858.78,8094.29,8734.78,2450971,2020,1,14
8737.53,8899.28,8550.78,8820.78,2599491,2020,1,15
8739.89,8865.78,8576.28,8675.79,1892588,2020,1,16
8616.3,9010.28,8616.29,8902.78,2013255,2020,1,17
8727.29,8743.79,8430.29,8669.29,1654854,2020,1,20
8637.65,8764.79,8440.79,8715.79,1427760,2020,1,21
8718.79,8792.29,8568.29,8638.79,1228131,2020,1,22
8641.04,8667.89,8274.29,8377.29,1725811,2020,1,23
8295.29,8510.79,8209.79,8495.29,1577379,2020,1,24
8487.29,8988.79,8486.79,8945.29,1593349,2020,1,27
8931.36,9181.79,8864.79,9047.29,2079603,2020,1,28
8953.29,9430.28,8951.79,9356.78,1988056,2020,1,29
9358.01,9563.78,9137.78,9552.28,1992209,2020,1,30
9548.78,9566.78,9189.28,9348.89,1644106,2020,1,31
9415.78,9601.78,9208.29,9271.29,1860734,2020,2,3
9278.84,9339.79,9067.49,9136.29,1567866,2020,2,4
9113.86,9768.78,9037.79,9682.78,1813695,2020,2,5
9653.41,9856.28,9520.28,9734.78,2107504,2020,2,6
9744.78,9875.78,9636.28,9743.28,1794800,2020,2,7
10074.78,10194.78,9686.28,9870.28,2166059,2020,2,10
9826.28,10378.78,9702.28,10230.78,2273301,2020,2,11
10239.78,10481.28,10140.28,10392.28,2472643,2020,2,12
10382.29,10502.78,10065.28,10179.29,2859672,2020,2,13
10167.79,10393.29,10068.79,10348.29,2031887,2020,2,14
9665.29,10002.79,9461.29,9640.29,2646963,2020,2,17
9627.29,10279.79,9501.29,10143.29,2124563,2020,2,18
10090.21,10307.29,9266.29,9583.79,2260718,2020,2,19
9544.55,9708.29,9317.79,9606.29,2426556,2020,2,20
9622.29,9766.79,9501.29,9667.29,1774648,2020,2,21
9854.97,10026.29,9474.29,9604.29,2370250,2020,2,24
9578.44,9682.29,9222.29,9367.29,1953101,2020,2,25
9335.07,9423.29,8568.79,8751.79,2825551,2020,2,26
8748.29,8969.79,8513.79,8744.29,2097191,2020,2,27
8710.34,8898.79,8422.79,8667.29,2458436,2020,2,28
8498.9,8948.79,8477.79,8941.29,1867677,2020,3,2
8909.03,8968.29,8646.79,8740.79,1773470,2020,3,3
8702.27,8847.29,8661.79,8736.29,1246940,2020,3,4
8731.54,9169.29,8707.06,9113.79,1628518,2020,3,5
9083.42,9183.14,8990.79,9131.79,1339714,2020,3,6
8267.79,8288.29,7626.29,7843.29,3259712,2020,3,9
7834.71,8154.79,7690.75,7971.29,2040352,2020,3,10
7978.7,8038.18,7578.29,7858.29,2124429,2020,3,11
7834.78,7985.86,5384.79,5753.79,6941570,2020,3,12
5662.21,5983.29,3771.79,5430.79,13897327,2020,3,13
5211.51,5948.29,4417.29,4896.11,5714823,2020,3,16
4867.11,5502.4,4813.27,5471.27,3606416,2020,3,17
5469.75,5561.04,5005.27,5334.24,3011621,2020,3,18
5332.17,6394.01,5259.77,6244.75,3151436,2020,3,19
6225.41,6917.99,5596.79,5965.67,4309626,2020,3,20
5992.98,6620.45,5666.63,6400.19,3439175,2020,3,23
6345.06,6851.51,6335.67,6749.24,3691357,2020,3,24
6754.2,6980.47,6444.71,6596.74,3287784,2020,3,25
6563.57,6793.14,6501.81,6737.29,2164012,2020,3,26
6737.32,6867.97,6576.12,6678.79,1771791,2020,3,27
5900.16,6506.02,5722.29,6465.24,1833280,2020,3,30
6465.39,6611.73,6339.05,6480.26,1804587,2020,3,31
6458.35,6493.72,6147.66,6352.74,1466223,2020,4,1
6373.37,7253.42,6310.5,6751.77,2614548,2020,4,2
6693.76,7045.59,6606.62,6699.74,2836210,2020,4,3
6730.45,7324.17,6721.16,7233.27,2503086,2020,4,6
7222.03,7468.61,7065.92,7118.28,2569126,2020,4,7
7097.97,7429.2,7076.64,7316.73,2306505,2020,4,8
7322.21,7396.66,7098.35,7296.24,1931428,2020,4,9
7276.5,7324.69,6744.6,6917.77,2269085,2020,4,10
7084.58,7149.19,6562.72,6825.26,2111916,2020,4,13
6852.27,6988.08,6767.08,6869.27,1842302,2020,4,14
6837.79,6940.25,6682.06,6749.79,1447504,2020,4,15
6739.7,7149.82,6466.05,7037.11,2473187,2020,4,16
7017.49,7210.36,6988.03,7051.75,1541332,2020,4,17
7132.1,7226,6747.86,6861.28,1651940,2020,4,20
6854.96,6953.83,6765.59,6883.28,1513387,2020,4,21
6869.09,7167.16,6819.67,7119.74,1170269,2020,4,22
7096.26,7762.67,7024.12,7540.79,1722257,2020,4,23
7526.07,7617.19,7377.21,7528.77,1500973,2020,4,24
7633.97,7812.5,7587.7,7705.79,1316684,2020,4,27
7687.12,7794.24,7662.17,7737.28,1116308,2020,4,28
7704.68,8974.24,7703.01,8925.71,2498972,2020,4,29
8784.86,9470.07,8396.74,8815.64,4295418,2020,4,30
8769.6,9067.99,8579.59,8741.34,3001533,2020,5,1
8804.37,8965.19,8528.94,8932.84,2574416,2020,5,4
8908.27,9121.97,8746.54,8963.64,2153766,2020,5,5
8973.74,9396.54,8918.39,9252.74,2224833,2020,5,6
9228.83,9971.44,9013.29,9783.64,2669384,2020,5,7
9783.64,10066.89,9731.84,9997.92,2397234,2020,5,8
8717.34,9160.64,8142.29,8634.54,3884984,2020,5,11
8634.81,8973.49,8468.39,8830.79,2521294,2020,5,12
8794.68,9344.54,8733.04,9304.34,1939556,2020,5,13
9325.57,9916.24,9250.84,9648.64,2683947,2020,5,14
9611.3,9848.79,9071.04,9230.02,3158343,2020,5,15
9714.56,9942.49,9413.34,9681.64,2281612,2020,5,18
9671.09,9894.94,9448.19,9685.09,2232118,2020,5,19
9679.09,9836.99,9263.94,9585.54,1997000,2020,5,20
9558.25,9578.24,8785.19,9064.59,2462637,2020,5,21
9024.84,9265.79,8931.59,9190.74,1843981,2020,5,22
8992.81,9083.09,8622.49,8915.29,1726636,2020,5,25
8903.27,9010.39,8693.89,8863.79,1590913,2020,5,26
8838.07,9220.24,8802.67,9165.19,1466591,2020,5,27
9135.19,9521.47,9044.44,9449.17,1529117,2020,5,28
9427.59,9618.42,9314.69,9415.29,1742265,2020,5,29
9469.03,9700.14,9383.79,9684.49,1472843,2020,6,1
9637.12,10363.89,9222.59,9521.74,2540874,2020,6,2
9495.21,9634.84,9370.51,9580.19,1589996,2020,6,3
9571.19,9877.54,9446.34,9780.09,1726761,2020,6,4
9776.39,9862.04,9545.54,9709.17,1736938,2020,6,5
9686.29,9803.99,9638.29,9698.92,1206600,2020,6,8
9695.64,9880.34,9514.29,9751.67,1260402,2020,6,9
9751.54,9997.22,9615.79,9864.19,1322357,2020,6,10
9870.14,9971.44,9001.74,9330.69,1996255,2020,6,11
9317.1,9545.67,9228.64,9460.79,1406684,2020,6,12
9376.69,9486.99,8894.74,9479.14,1821256,2020,6,15
9492.94,9586.59,9382.14,9492.17,1325669,2020,6,16
9496.64,9550.84,9236.47,9376.17,1153612,2020,6,17
9352.48,9478.27,9291.64,9346.42,1024723,2020,6,18
9302.99,9418.39,9213.24,9308.29,1262540,2020,6,19
9310.84,9654.17,9266.99,9634.54,995321,2020,6,22
9673.59,9758.29,9568.54,9626.92,904086,2020,6,23
9611.69,9666.17,9192.29,9283.92,1165727,2020,6,24
9286.74,9314.74,8976.34,9271.17,1169762,2020,6,25
9267.29,9331.39,9027.94,9191.17,1372517,2020,6,26
9096.04,9193.92,9014.19,9176.67,963591,2020,6,29
9200.55,9234.67,9044.04,9145.42,883499,2020,6,30
9146.99,9299.17,9089.14,9240.42,825288,2020,7,1
9236.49,9265.92,8928.69,9080.67,972254,2020,7,2
9059.18,9146.59,9035.29,9094.17,657028,2020,7,3
9015.13,9351.89,8892.44,9277.17,974506,2020,7,6
9273.19,9383.64,9201.67,9256.67,806861,2020,7,7
9248.44,9474.59,9223.84,9428.17,930071,2020,7,8
9427.39,9472.42,9158.59,9235.42,994695,2020,7,9
9241.74,9257.67,9110.74,9226.79,744208,2020,7,10
9231.19,9342.39,9194.42,9246.92,845877,2020,7,13
9234.19,9276.67,9078.44,9271.92,795860,2020,7,14
9259.63,9278.29,9147.94,9211.42,674182,2020,7,15
9194.51,9229.99,9024.14,9102.29,824684,2020,7,16
9101.74,9182.09,9076.14,9155.42,598719,2020,7,17
9177.54,9234.34,9125.69,9172.89,567906,2020,7,20
9155.54,9440.59,9146.14,9376.67,799023,2020,7,21
9378.94,9400.67,9281.94,9372.54,610607,2020,7,22
9351.8,9676.14,9351.8,9592.34,1009324,2020,7,23
9580.84,9635.04,9473.74,9628.09,876484,2020,7,24
9879.44,10935.74,9846.43,10874.74,2926947,2020,7,27
10851.84,11408.69,10583.25,10982.38,4065019,2020,7,28
10997.54,11301.99,10851.05,11213.87,2475769,2020,7,29
11237.78,11352.64,10802.1,11155.67,2081674,2020,7,30
11151.09,11458.42,10973.67,11353.09,2196890,2020,7,31
11113.69,11484.92,10880.72,11385.59,2233725,2020,8,3
11348.6,11423.92,10977.37,11216.35,2342652,2020,8,4
11182.35,11732.43,11079.06,11696.52,2052318,2020,8,5
11671.4,11914.3,11465.47,11853.99,2241693,2020,8,6
11855.75,11917.81,11326.71,11575.96,2315734,2020,8,7
11666.54,12077.58,11432.79,11866.41,2467346,2020,8,10
11843.72,11942.09,11116.14,11223.43,2765692,2020,8,11
11180.12,11628.92,11110.43,11565.92,2543234,2020,8,12
11534.47,11664.67,11265.17,11641.04,2177850,2020,8,13
11646.04,11863.67,11580.22,11771.3,1983406,2020,8,14
11825.81,12480.55,11724.29,12322.5,2565189,2020,8,17
12318.79,12419.92,11808.73,12021.54,2574924,2020,8,18
12036.18,12096.39,11554.57,11711.66,2859186,2020,8,19
11711.41,11892.11,11674.42,11859.06,1847199,2020,8,20
11842.04,11891.12,11589.12,11621.62,1611134,2020,8,21
11641.22,11830.42,11586.76,11734.13,1368158,2020,8,24
11707.66,11789.13,11108.55,11260.79,1993443,2020,8,25
11254.83,11546.87,11242.75,11503.15,1718126,2020,8,26
11502.99,11595.41,11116.3,11260.62,2068774,2020,8,27
11236.65,11553.17,11190.3,11497.19,1439551,2020,8,28
11608.47,11778.44,11572.48,11676.03,1397278,2020,8,31
11646.16,12058.92,11510.54,12019.96,1878445,2020,9,1
11988.51,12061.3,11132.6,11374.92,2563111,2020,9,2
11337.35,11481.96,10450.19,10778.62,3176895,2020,9,3
10750.09,10800.92,9858.45,10592.8,4079416,2020,9,4
10217.11,10350.63,9872.9,10130.17,2663826,2020,9,7
10171.53,10445.06,9916.9,10017.17,2780246,2020,9,8
9989.44,10349.67,9827.78,10257.17,2088182,2020,9,9
10242.01,10488.17,10172.4,10298.92,2003963,2020,9,10
10301.52,10382.17,10199.36,10327.92,1445228,2020,9,11
10292.05,10758.13,10250.92,10691.42,1663285,2020,9,14
10692.6,10935.98,10612.69,10864.42,2007374,2020,9,15
10848.1,11098.92,10660.17,10989.42,2073678,2020,9,16
10982.67,11045.81,10738.56,10934.42,1815654,2020,9,17
10927.99,11043.68,10810.67,10887.42,1333099,2020,9,18
10850.66,10995.96,10274.84,10479.23,2158306,2020,9,21
10458.53,10533.88,10346.72,10513.67,1664782,2020,9,22
10474.69,10573.55,10128.65,10213.76,1484073,2020,9,23
10237.74,10713.27,10188.17,10637.17,1686149,2020,9,24
10627.51,10788.06,10552.65,10713.42,1445797,2020,9,25
10700.71,10950.83,10693.18,10869.17,1486910,2020,9,28
10854.22,10890.92,10613.57,10756.17,1539524,2020,9,29
10748,10863.36,10661.4,10706.92,1343775,2020,9,30
10698.13,10927.42,10433.96,10607.92,1652518,2020,10,1
10616.86,10662.67,10370.09,10543.92,1752584,2020,10,2
10654.9,10774.92,10618.96,10746.92,1160017,2020,10,5
10714.77,10803.42,10518.78,10542.28,1300219,2020,10,6
10523.94,10682.92,10499,10666.67,959722,2020,10,7
10659.15,10957.42,10533.78,10892.42,1072066,2020,10,8
10870.68,11105.33,10793.09,11039.99,984228,2020,10,9
11266.12,11591.17,11196.22,11567.17,1296476,2020,10,12
11546.95,11724.36,11297.25,11428.21,1752918,2020,10,13
11408.97,11556.01,11291.33,11387.81,1293524,2020,10,14
11365.31,11610.39,11205.68,11540.66,1168820,2020,10,15
11490.71,11548.31,11186.59,11311.05,1507398,2020,10,16
11420.98,11829.5,11409.61,11735.55,1340076,2020,10,19
11720.12,12061.4,11680.55,11903.55,1932589,2020,10,20
11890.64,12915.47,11881.53,12850.53,2888354,2020,10,21
12860.04,13252.92,12684.41,13130.68,3574669,2020,10,22
13121.18,13205.03,12728.26,12945.2,2459384,2020,10,23
13042.11,13251.53,12775.45,13020.27,2383030,2020,10,26
13033.99,13767.77,12995.86,13636.86,2665910,2020,10,27
13638.94,13867.27,12885.95,13209.52,3908885,2020,10,28
13186.34,13658.46,12983.05,13490.87,3102276,2020,10,29
13447.83,13677.66,13115.21,13641.41,3494538,2020,10,30
13805.07,13845.27,13211.67,13621.03,2760738,2020,11,2
13611.53,13806.03,13289.79,13740.52,2612538,2020,11,3
13697.71,14272.17,13531.59,13999.65,4089994,2020,11,4
14015.69,15300.98,14007.19,15260.27,5055273,2020,11,5
15197.18,15979.81,15180.73,15566.77,5920744,2020,11,6
15367.49,15843.23,14806.41,15391.77,4602274,2020,11,9
15351.75,15481.29,15083.42,15394.78,3667887,2020,11,10
15394.07,15992.95,15286.53,15810.94,308763,2020,11,11
15813.51,16217.59,15448.22,16161.41,302394,2020,11,12
16196.41,16498.53,15962.59,16295.52,255372,2020,11,13
15839.17,16894.64,15784.5,16735.98,297837,2020,11,16
16690.98,17877.22,16570.53,17633.55,243578,2020,11,17
17543.51,18472.93,17222.72,17794.49,346930,2020,11,18
17805.55,18180.91,17344.91,17932.97,243107,2020,11,19
17919.5,18827.84,17711.11,18594.76,301294,2020,11,20
18575.64,18790.82,17955.66,18426.58,279741,2020,11,23
18404.01,19444.49,18019.64,18963.61,277144,2020,11,24
18945.5,19507.32,18558.62,18855.72,283932,2020,11,25
18857.5,18929.13,16150.59,17090.13,455924,2020,11,26
17043.2,17463.78,16438.02,17020.31,490415,2020,11,27
18152.02,19837.15,18081.07,19372.58,232298,2020,11,30
19298.09,19908.33,18074.21,19072.33,222011,2020,12,1
19078.33,19342.93,18330.42,19157.63,173006,2020,12,2
19187.63,19625.43,18866.61,19464.18,166662,2020,12,3
19462.2,19559.42,18688.97,18831.62,165383,2020,12,4
19250.31,19436.27,18899.39,19080.42,167605,2020,12,7
19062.1,19310.45,18605.54,18771.98,195164,2020,12,8
18811.48,18825.12,17628.46,18508.2,211599,2020,12,9
18568,18641.96,17898.21,18344.33,236682,2020,12,10
18365.89,18392.28,17534.32,18101.3,262094,2020,12,11
19159.86,19341.74,18968.23,19192.43,204716,2020,12,14
19191.49,19565.84,19021.54,19427.68,187919,2020,12,15
19389.31,21303.79,19284.02,21233.56,220169,2020,12,16
21287.08,23744.17,21204.14,22769.63,257795,2020,12,17
22843.31,23288.07,22344.48,22920.68,208310,2020,12,18
23246.02,24122.14,21856.74,23131.92,228579,2020,12,21
23096.58,23623.1,22371.94,23432.19,223829,2020,12,22
23376.94,24073.99,22740.67,23294.78,219575,2020,12,23
23283.52,23476.62,22590.22,23321.08,204922,2020,12,24
26326.42,27454.94,25153.26,26625.21,228801,2020,12,28
26639.9,27186.88,25823.42,26871.89,228017,2020,12,29
26914.47,29010.5,26880.26,28894.7,236650,2020,12,30
28895.64,29312.12,27892.13,28908.02,232357,2020,12,31
